ID;in_degree;out_degree;betweenness;closeness;eigenvector;clustering_coeff;pagerank;hubs;authorities;max_clique;cliques_count;work_at_weekend;neighborhood_variability_sender;neighborhood_variability_recipient;neighborhood_variability_all
92;0.07547169811320754;0.12264150943396225;0.040521114106019766;9.665385147167262;0.0966736489045664;0.02259512562125084;0.004093026617500459;0.011185100381829408;0.002684864961296081;8;9;9;0.5;0.25;0.5
3;0.03773584905660377;0.02830188679245283;0.0;8.738910941538329;0.09667364890456638;0.04957031599649784;0.0027781031878626513;0.005606400976430847;0.002192184646060663;5;3;0;0.0;0.25;0.25
116;0.12264150943396225;0.14150943396226415;0.01096136567834681;9.971243066230752;0.09667364890456637;0.01610945789395238;0.004992823883049454;0.006367090585851435;0.006247927674616584;7;28;0;0.41666666666666663;0.0;0.08333333333333333
10;0.1509433962264151;0.04716981132075471;0.009433962264150943;10.151213435858935;0.09667364890456638;0.017883720160088556;0.006563583239932336;0.0029952079810825253;0.009447419728119924;8;17;0;0.25;0.25;0.25
122;0.08490566037735849;0.0660377358490566;8.984725965858041e-05;9.751895815772542;0.0966736489045664;0.0514041843271924;0.009745641127867109;0.0007772352905578179;0.0008991079271528324;9;3;0;0.5;0.5;0.6666666666666666
119;0.08490566037735849;0.04716981132075471;0.0;9.998884602781313;0.09667364890456638;0.04545446795966507;0.007598414186837502;0.011446654063089805;0.007404146415908648;6;9;0;0.0;0.3333333333333333;0.3333333333333333
86;0.07547169811320754;0.03773584905660377;0.0;9.583239401658432;0.0966736489045664;0.03672008128865256;0.006916401445986336;0.0020153465240400907;0.002019259534278784;6;4;4;0.75;0.3333333333333333;0.3333333333333333
64;0.08490566037735849;0.03773584905660377;0.0;9.745113385699916;0.0966736489045664;0.03841760015065989;0.005295557392779361;0.0016800916919775335;0.0038667676469424377;6;11;0;0.0;0.0;0.0
129;0.11320754716981132;0.04716981132075471;0.010422282120395329;10.388214389533942;0.0966736489045664;0.021378941716467727;0.0054708584368723225;0.0057966488348641185;0.0028027746902153073;7;9;0;0.0;0.2;0.3333333333333333
49;0.11320754716981132;0.03773584905660377;0.0;9.91409138789794;0.09667364890456642;0.02582926333069993;0.0075133866995638066;0.021202260394002262;0.012431508195309391;7;14;0;0.5;0.16666666666666666;0.08333333333333333
32;0.11320754716981132;0.07547169811320754;0.006379155435759209;9.608969819376163;0.0966736489045664;0.02306133710135636;0.012056466757104995;0.0010454113636388196;0.0049898543091376;7;11;0;0.75;0.225;0.3666666666666667
162;0.02830188679245283;0.02830188679245283;0.0;9.179771678909914;0.0966736489045664;0.033217885170516576;0.002493974600339623;0.007069902880847855;0.0009546092254176387;4;3;0;1.0;1.0;0.5
77;0.03773584905660377;0.02830188679245283;0.0;9.640879030379397;0.0966736489045664;0.12665103648283066;0.005041918724813114;0.001442649255838092;0.0006183143517195887;5;1;0;0.16666666666666666;0.5;0.5
23;0.14150943396226415;0.08490566037735849;0.00017969451931716085;9.765239255037617;0.0966736489045664;0.030201858622934136;0.006829227066328574;0.0016623034279851106;0.002946652825859502;9;13;1;0.3;0.25;0.29166666666666663
41;0.07547169811320754;0.05660377358490566;0.011230907457322551;9.430059690517373;0.0966736489045664;0.03506977221962235;0.005539398114908593;0.0065551076773991005;0.005230929858841731;6;6;0;0.6666666666666666;0.3333333333333333;0.4
48;0.018867924528301886;0.05660377358490566;0.0;4.817732419042156;0.0966736489045664;0.08147182217697457;0.0023271304543161964;0.0004481946961243285;0.0001664024548084251;5;3;5;0.25;0.75;0.5
79;0.10377358490566037;0.11320754716981132;0.08912848158131177;10.50364216298456;0.09667364890456638;0.016122081566520337;0.00390317895497239;0.0017373583899396338;0.002258579211025341;6;14;0;0.225;0.0;0.18333333333333335
44;0.04716981132075471;0.04716981132075471;0.009433962264150943;9.487155343584524;0.09667364890456638;0.04180133943448318;0.00603421180180441;0.0013619732485317885;0.000831797609397867;5;3;0;0.25;0.5;0.5
13;0.05660377358490566;0.08490566037735849;0.011051212938005392;7.394221489164253;0.09667364890456638;0.07442231445449013;0.010928906499396396;0.0004942526816708147;0.002559712830503045;5;8;1;0.5;0.45;0.6
30;0.05660377358490566;0.0660377358490566;0.018149146451033243;9.356918993153066;0.09667364890456638;0.04576904322236248;0.007141322289614912;0.0010496950995828823;0.0009626368148001873;5;8;0;0.3666666666666667;0.5833333333333333;0.45
131;0.0660377358490566;0.009433962264150943;0.0;10.17228602789718;0.0966736489045664;0.0718903807754645;0.002827121112228843;0.0011709586989688322;0.0004769503192297505;5;4;2;1.0;0.0;0.08333333333333333
152;0.02830188679245283;0.02830188679245283;0.0;7.505275360622864;0.0966736489045664;0.04802308307567865;0.002201705477549986;0.00033599651452996434;0.0002161507756631193;4;2;0;0.3333333333333333;0.0;0.0
91;0.0660377358490566;0.10377358490566037;0.01931716082659479;5.712960055908113;0.0966736489045664;0.05488291143138335;0.007777384015827888;0.001195951351046803;0.0011035140608126948;5;10;0;0.4777777777777778;0.3333333333333333;0.45
142;0.03773584905660377;0.03773584905660377;0.0;7.555313596792053;0.0966736489045664;0.10333734351407732;0.003362853617673289;0.0008636045373685843;0.00035310293907490664;5;3;2;0.0;0.5;0.5
76;0.0660377358490566;0.03773584905660377;0.0;9.765990782266268;0.0966736489045664;0.03508725089399438;0.0047104274272226744;0.0022718536570935357;0.002391046783437039;6;9;0;0.16666666666666666;0.0;0.0
55;0.03773584905660377;0.03773584905660377;0.00017969451931716085;5.890243400173175;0.0966736489045664;0.1680896959445052;0.004991412169859015;0.000872501878917187;0.00037778047323118035;5;2;2;0.5;0.5;0.3333333333333333
159;0.14150943396226415;0.09433962264150944;0.0;9.390529236276489;0.0966736489045664;0.023066662666911597;0.008192167240504623;0.02241353500705869;0.011532677595722577;9;14;0;0.175;0.08333333333333333;0.05555555555555555
1;0.12264150943396225;0.0660377358490566;8.984725965858041e-05;9.490209382849867;0.09667364890456642;0.031072023458981017;0.006091198078696224;0.019035268417867342;0.01040836322725747;9;8;0;0.3333333333333333;0.0;0.4
89;0.1509433962264151;0.1509433962264151;0.009344115004492365;9.873707400755588;0.09667364890456644;0.01943496806397813;0.010346778057595506;0.01567777005104011;0.012399894923092365;9;45;0;0.28181818181818186;0.16666666666666666;0.30419580419580416
43;0.10377358490566037;0.09433962264150944;0.0;9.763424235581489;0.0966736489045664;0.04423932947360714;0.006176172314310842;0.01606620492924249;0.007222402258970334;8;10;0;0.3;0.3055555555555556;0.34090909090909094
45;0.09433962264150944;0.04716981132075471;0.0;9.807886221101919;0.0966736489045664;0.028973259421558917;0.005245757894703954;0.005046912477635434;0.004141583547310569;6;10;0;0.225;0.1;0.18253968253968253
136;0.0660377358490566;0.11320754716981132;0.003054806828391734;9.418010488030678;0.0966736489045664;0.03488832167379625;0.006408572724607385;0.011030296179433208;0.004216496010960482;8;10;0;0.36363636363636365;0.5;0.4642857142857143
182;0.02830188679245283;0.03773584905660377;0.0;8.707682700580428;0.0966736489045664;0.047264451746869184;0.0017335952064369304;0.0035361341911429108;0.0002758759137018157;3;6;0;0.25;0.5;0.5
85;0.09433962264150944;0.05660377358490566;0.0;9.925922778280464;0.0966736489045664;0.019625049792464086;0.004110501473361798;0.004442918734335647;0.004685462817217117;7;13;0;0.0;0.18333333333333335;0.17142857142857143
133;0.1792452830188679;0.1981132075471698;0.06388140161725067;10.012177538904224;0.09667364890456642;0.011656122705730222;0.008377387596022186;0.02096056281870577;0.005514570940656731;10;28;5;0.3660714285714286;0.041666666666666664;0.39338235294117646
172;0.09433962264150944;0.07547169811320754;0.0;9.639963317990912;0.0966736489045664;0.02536216005177658;0.003701640844489881;0.00894099454974451;0.0039134603266515;6;7;0;0.2857142857142857;0.4;0.4166666666666667
174;0.04716981132075471;0.03773584905660377;0.0;9.81479411821654;0.0966736489045664;0.04266186806913059;0.003688640458757522;0.0038662527512296225;0.003242697817152753;5;5;0;0.75;0.5;0.5
