ID;in_degree;out_degree;betweenness;closeness;eigenvector;clustering_coeff;pagerank;hubs;authorities;max_clique;cliques_count;work_at_weekend;neighborhood_variability_sender;neighborhood_variability_recipient;neighborhood_variability_all
118;0.1590909090909091;0.17045454545454547;0.014237199582027169;11.046277677567478;0.10599978800063592;0.026345110919633867;0.024105291194725462;0.011151165885569669;0.016777295461638753;8;27;0;0.5;0.5;0.5
33;0.13636363636363635;0.19318181818181815;0.04689132706374086;12.619128246858224;0.10599978800063592;0.02447477461135897;0.009488165659671324;0.0023119385696882344;0.003289024438441325;9;16;13;0.55;0.375;0.5
158;0.1590909090909091;0.1590909090909091;0.013453500522466041;12.576954011835305;0.10599978800063596;0.025765220696353286;0.008048351106733196;0.0042069516807358215;0.003020070204732705;9;14;8;0.4;0.5;0.42857142857142855
153;0.19318181818181815;0.5227272727272727;0.17045454545454547;12.858495545228386;0.10599978800063588;0.006834927157886873;0.008266098613710032;0.021023723238664062;0.009379455517816387;12;126;2;0.2857142857142857;0.1;0.2857142857142857
5;0.25;0.2727272727272727;0.012408568443051205;12.81513191739759;0.10599978800063588;0.022234334671588887;0.016834834541093004;0.014963951389335081;0.035389870109859146;12;57;3;0.25;0.26785714285714285;0.3484848484848485
90;0.125;0.2159090909090909;0.003526645768025078;11.385014906858778;0.105999788000636;0.014457730305151737;0.007226116654805906;0.008470837490834986;0.00936081436249064;8;28;1;0.3333333333333333;0.3333333333333333;0.3333333333333333
82;0.4318181818181818;0.6704545454545455;0.059691745036572624;10.835279542363725;0.10599978800063578;0.011022410690334205;0.057376557148299125;0.010774436897359728;0.1258579430755649;12;241;91;0.2912280701754386;0.4;0.4
84;0.1590909090909091;0.1590909090909091;0.0;12.725664852077339;0.10599978800063592;0.016664454352221546;0.007068450455348658;0.0306704437343624;0.006780019657404345;8;24;0;0.14285714285714285;0.0;0.25
151;0.17045454545454547;0.125;0.05721003134796239;12.742751436278086;0.10599978800063592;0.027960053140157502;0.01788548267465652;0.0011704737609898473;0.0075077713964722065;9;8;13;0.3333333333333333;0.45;0.4
161;0.18181818181818185;0.26136363636363635;0.027429467084639503;12.688736818349874;0.1059997880006359;0.01601760817445852;0.008501542724907671;0.00770402541613489;0.0036510519156127477;11;35;0;0.18333333333333335;0.29166666666666663;0.3333333333333333
157;0.3068181818181818;0.2727272727272727;0.05303030303030304;13.284920130699101;0.10599978800063588;0.011141229009864122;0.014222504982174469;0.009132140241137924;0.020493480134735117;9;83;8;0.2222222222222222;0.25;0.25
56;0.2159090909090909;0.19318181818181815;0.0031347962382445144;13.296045306724794;0.10599978800063592;0.01815849389414066;0.009822517396504282;0.02049240102826849;0.009248050317473824;9;36;0;0.0;0.16666666666666666;0.16666666666666666
24;0.09090909090909093;0.03409090909090909;0.0;12.014790006197902;0.10599978800063596;0.03198385016708899;0.004364977486024724;0.010374750082774182;0.006435415018320206;5;7;0;0.25;0.125;0.0
62;0.1590909090909091;0.11363636363636365;0.0;11.869663887492027;0.10599978800063596;0.028609713042288924;0.018410376566099257;0.009947950961515002;0.028949782786782563;8;27;0;0.25;0.3333333333333333;0.3333333333333333
171;0.045454545454545456;0.022727272727272728;0.0;12.359473975634279;0.10599978800063596;0.029083935793450894;0.0029465873847388554;0.013704001960790116;0.0011338369244792347;4;2;0;1.0;0.0;0.5
71;0.25;0.3068181818181818;0.03448275862068966;13.253833872846506;0.10599978800063596;0.017337027608949354;0.007598836010570489;0.01713998079541109;0.009633783260947621;12;56;4;0.2;0.07142857142857142;0.20714285714285713
140;0.26136363636363635;0.2840909090909091;0.109717868338558;12.798965743104818;0.1059997880006359;0.012283290334100607;0.01168036328581872;0.015593575587558285;0.0109920921395611;10;66;1;0.3076923076923077;0.3;0.38421052631578945
148;0.17045454545454547;0.022727272727272728;0.01149425287356322;14.321960552565562;0.10599978800063596;0.02085946202259296;0.009386026148724812;0.02648026816407834;0.003203766986094913;7;8;1;1.0;0.3333333333333333;0.3333333333333333
53;0.1590909090909091;0.05681818181818182;0.0;12.993127398121429;0.10599978800063592;0.024486173055866117;0.0058956209558345095;0.01442327487086133;0.006096693506396849;9;11;0;0.0;0.125;0.0
16;0.125;0.17045454545454547;0.0438871473354232;12.549079421105834;0.10599978800063596;0.017247214162953838;0.0035768806739451173;0.014332234172333404;0.004399655464097921;7;25;1;0.25;0.1;0.25
93;0.20454545454545456;0.06818181818181818;0.0;13.377654502393224;0.10599978800063592;0.03210659369048306;0.013196135906947728;0.026272578104686816;0.016224353549178217;8;26;2;0.0;0.4;0.4
177;0.10227272727272728;0.09090909090909093;0.010579937304075237;12.577959676415345;0.10599978800063596;0.05375610745687517;0.013500604958455531;0.00304153868041288;0.0014525908120896645;9;2;9;0.5;0.3333333333333333;0.3333333333333333
147;0.20454545454545456;0.14772727272727273;0.0;13.032852134182393;0.10599978800063592;0.027796688515233405;0.012178199585220328;0.01941788298625673;0.012529491028744585;12;18;0;0.2;0.3333333333333333;0.3333333333333333
46;0.20454545454545456;0.125;0.0;13.252008539304953;0.10599978800063592;0.024612494184188496;0.006673649337288936;0.02333753581433201;0.0065587753841798895;9;27;2;0.0;0.0;0.16666666666666666
139;0.10227272727272728;0.10227272727272728;0.0;13.378814728584857;0.10599978800063592;0.020877928170344874;0.0042466150521379325;0.01601381527612251;0.002480418187577432;7;7;0;0.0;0.0;0.08333333333333333
57;0.14772727272727273;0.10227272727272728;0.0;12.861636933237245;0.10599978800063596;0.025186888664125724;0.005516221077910401;0.005601623777224818;0.0035504464602790406;11;10;1;0.3333333333333333;0.30952380952380953;0.375
126;0.3636363636363637;0.3409090909090909;0.2741640543364682;13.261037371851044;0.10599978800063588;0.013569041961068036;0.03141779750358845;0.008053096732861986;0.04675167959456962;9;102;50;0.5333333333333333;0.3333333333333333;0.5
78;0.23863636363636365;0.3068181818181818;0.015673981191222573;12.75583350888568;0.1059997880006359;0.014584267596494256;0.022946418668529582;0.02068089076920687;0.026876784185848726;11;55;24;0.303030303030303;0.275;0.2857142857142857
103;0.10227272727272728;0.07954545454545454;0.0;12.850755614426994;0.10599978800063596;0.06983618200737336;0.01170903309854967;0.00111128590125832;0.0016319646045362649;9;2;0;0.5;0.3333333333333333;0.5
176;0.14772727272727273;0.125;0.0;12.574872986047948;0.10599978800063592;0.025662851219757216;0.01162481613628993;0.011415296626792472;0.010074097183973629;8;20;0;0.07142857142857142;0.3333333333333333;0.3666666666666667
97;0.07954545454545454;0.03409090909090909;0.0;11.008833676442118;0.10599978800063592;0.037144790012119705;0.004100332054125486;0.00473204996543087;0.003415050029093229;5;4;0;0.0;0.5;0.3333333333333333
81;0.05681818181818182;0.03409090909090909;0.0;12.59887558863075;0.10599978800063596;0.06944413257560632;0.0035067646592980236;0.006524073933298941;0.0016611665535142903;5;3;0;0.6666666666666666;0.5;0.5
127;0.10227272727272728;0.022727272727272728;0.0;13.524684402738426;0.10599978800063592;0.046900612227682735;0.009968917558359812;0.010390037898800041;0.0106455632615788;8;3;0;0.0;0.5;0.5
101;0.125;0.14772727272727273;0.011363636363636364;13.231896547347;0.10599978800063592;0.04178632504535062;0.008860366540632712;0.012134086119116368;0.010169975174821391;8;9;0;0.0;0.25;0.17045454545454547
47;0.13636363636363635;0.03409090909090909;0.0;12.413215908409336;0.10599978800063592;0.048900304343232;0.011291940240933374;0.016995007446268372;0.008223103606990094;8;11;0;0.5;0.375;0.3333333333333333
70;0.125;0.13636363636363635;0.0;12.878633508693664;0.10599978800063592;0.02659338234260416;0.005709078489349693;0.01899909430642535;0.006656457707059662;10;9;0;0.0;0.0;0.2857142857142857
4;0.2159090909090909;0.23863636363636365;0.034221525600835946;12.489236838994387;0.10599978800063592;0.014979322011904472;0.014024100286286244;0.014276054331300534;0.015114828898169732;10;40;0;0.3333333333333333;0.3333333333333333;0.4
6;0.2272727272727273;0.19318181818181815;0.0381400208986416;12.947947959752614;0.105999788000636;0.01598572151198346;0.01087409716095092;0.022086835724638317;0.010345025284022752;8;32;0;0.303030303030303;0.2;0.2
7;0.10227272727272728;0.07954545454545454;0.01123301985370951;13.231296213353687;0.10599978800063596;0.029496578123798342;0.006464066740064255;0.006632855852463914;0.007439369357315244;6;8;0;0.0;0.16666666666666666;0.3333333333333333
59;0.11363636363636365;0.06818181818181818;0.0013061650992685476;13.005198795828402;0.10599978800063596;0.03605824394790277;0.005612776619117581;0.00950342623041788;0.003521284978043912;6;6;0;0.26666666666666666;0.0;0.29166666666666663
83;0.11363636363636365;0.07954545454545454;0.009796238244514107;13.115931130351301;0.10599978800063592;0.02169148045936312;0.004790724219284446;0.026605674052468112;0.004783048907899935;6;11;0;0.25;0.25;0.3333333333333333
154;0.06818181818181818;0.045454545454545456;0.0;12.812852252007005;0.10599978800063596;0.05306196217211659;0.003699579239047475;0.017748139002109652;0.0018575036099864961;8;1;0;0.0;0.0;0.0
19;0.07954545454545454;0.045454545454545456;0.0;13.661727488845465;0.10599978800063592;0.024047584046030114;0.005116141489998754;0.002444722981330671;0.012980169071730328;5;8;0;0.0;0.0;0.16666666666666666
92;0.09090909090909093;0.14772727272727273;0.031347962382445145;12.75686712933929;0.10599978800063592;0.022830802993748858;0.004632899809723498;0.006247323182974708;0.003051156241477155;8;9;9;0.5;0.25;0.5
116;0.14772727272727273;0.1590909090909091;0.012669801462904912;13.294407520378575;0.10599978800063596;0.017401434330241078;0.005532826719999057;0.008057774290412384;0.006924075549864495;7;25;0;0.41666666666666663;0.0;0.09090909090909091
122;0.10227272727272728;0.06818181818181818;0.00013061650992685477;12.91402359071415;0.10599978800063596;0.056306884349605985;0.013027347300606416;0.0012364281522039436;0.001385650766034592;9;2;0;0.5;0.5;0.6666666666666666
49;0.13636363636363635;0.045454545454545456;0.0;13.236895789558432;0.10599978800063592;0.027101024457131973;0.008097276484206474;0.025312163506827027;0.013602093122936018;7;14;0;0.5;0.16666666666666666;0.08333333333333333
86;0.07954545454545454;0.022727272727272728;0.0;12.674874208235714;0.10599978800063596;0.03183045781746513;0.007511979420921125;0.0029433030579532104;0.001974614203301802;5;4;3;1.0;0.5;0.5
32;0.11363636363636365;0.05681818181818182;0.0018286311389759669;12.506914279981151;0.10599978800063596;0.021038068486267856;0.01142648086827673;0.0012638268500260814;0.006284799881091548;6;10;0;0.5833333333333333;0.25;0.5
162;0.03409090909090909;0.03409090909090909;0.0;11.93287091762772;0.10599978800063596;0.03322372380958387;0.002920092025324212;0.008399761248824989;0.0009642820240599524;4;3;0;1.0;1.0;0.5
23;0.17045454545454547;0.09090909090909093;0.0002612330198537096;12.956386592915342;0.10599978800063596;0.03171819166442806;0.007955327359545041;0.002374255295594039;0.0035297080036223345;9;12;1;0.3;0.25;0.29166666666666663
41;0.09090909090909093;0.06818181818181818;0.009273772204806687;12.363571543107623;0.10599978800063592;0.036356075142357495;0.006426983161289525;0.007652015322141656;0.006025192674862743;6;6;0;0.6666666666666666;0.3333333333333333;0.4
48;0.011363636363636364;0.045454545454545456;0.0;4.69746111860229;0.10599978800063596;0.13850157660186874;0.0020650649418816006;0.0005721150930274265;2.415802219824599e-05;4;2;3;0.25;1.0;0.5
79;0.125;0.09090909090909093;0.1080198537095089;14.839595730716805;0.10599978800063596;0.019455606761993656;0.0050410128667725046;0.0019032740756821183;0.0030518840655303623;5;10;0;0.2;0.0;0.2
44;0.03409090909090909;0.045454545454545456;0.0;12.350692333660106;0.10599978800063596;0.038114668364554224;0.0063143683256206866;0.0020866625893529774;0.0006339786168735037;4;3;0;0.6666666666666666;1.0;0.5833333333333333
13;0.05681818181818182;0.06818181818181818;0.0007836990595611286;8.411567315332633;0.10599978800063592;0.1133629310415745;0.012686299492862787;0.00042251973483276186;0.0009035325283645119;5;5;1;0.55;0.5;0.7083333333333333
30;0.05681818181818182;0.05681818181818182;0.010579937304075237;12.164245483402386;0.10599978800063596;0.07834563043877629;0.009047836064240124;0.0004360341752295762;0.0007659191483587963;5;4;0;0.3666666666666667;0.5833333333333333;0.45
91;0.06818181818181818;0.07954545454545454;0.023380355276907003;5.9373711229110375;0.10599978800063596;0.10992486990695134;0.009553518212620023;0.0005169816750424653;0.0010799678870806633;5;5;0;0.5;0.3333333333333333;0.5
142;0.045454545454545456;0.03409090909090909;0.0;8.700864275585227;0.10599978800063596;0.14179844103369846;0.0047994716427262;0.001025892744786598;0.00026698710040250467;5;2;1;0.0;0.5;0.5
159;0.1590909090909091;0.10227272727272728;0.0;12.250841198332347;0.10599978800063592;0.025908885873669886;0.008153422442674177;0.022249857023894037;0.01331595127108391;9;13;0;0.1984126984126984;0.08333333333333333;0.05555555555555555
55;0.045454545454545456;0.03409090909090909;0.0;6.16725046636966;0.10599978800063592;0.2388060391212509;0.006473756090685456;0.00043848779275264683;0.00041553607710600803;4;2;1;0.5;0.5;0.41666666666666663
1;0.13636363636363635;0.06818181818181818;0.00013061650992685477;12.465696115957227;0.10599978800063596;0.032970684892902516;0.006441540936433286;0.02068146006629789;0.011545949948899877;9;7;0;0.3666666666666667;0.0;0.4
89;0.17045454545454547;0.18181818181818185;0.0007836990595611286;13.137102743297884;0.10599978800063596;0.019670948175904045;0.009425582936662643;0.016321669996811373;0.01158591296603005;9;43;0;0.28181818181818186;0.18333333333333335;0.3106060606060606
136;0.06818181818181818;0.13636363636363635;0.0;12.270395365918008;0.10599978800063596;0.03905273801775022;0.006228434934135839;0.01317717003942973;0.004019184906741015;8;8;0;0.36363636363636365;0.5;0.4642857142857143
85;0.10227272727272728;0.05681818181818182;0.0;13.22448598430168;0.10599978800063592;0.01896326457767273;0.00341972140668732;0.005387965131091172;0.0064694457780260966;7;9;0;0.0;0.2;0.18333333333333335
133;0.17045454545454547;0.18181818181818185;0.05172413793103449;13.471722292628494;0.10599978800063592;0.014946239195893425;0.0045722308940871065;0.027063981218310308;0.002691032046076975;10;17;4;0.36363636363636365;0.05;0.3708791208791209
172;0.11363636363636365;0.09090909090909093;0.0;12.720001174299115;0.10599978800063596;0.02558056642615969;0.00421866449616951;0.010550417852699038;0.0037831316773441733;6;7;0;0.2857142857142857;0.4;0.4166666666666667
