ID;in_degree;out_degree;betweenness;closeness;eigenvector;clustering_coeff;pagerank;hubs;authorities;max_clique;cliques_count;work_at_weekend;neighborhood_variability_sender;neighborhood_variability_recipient;neighborhood_variability_all
90;0.11607142857142855;0.2321428571428571;0.010778635778635779;6.623318839684568;0.09407208683835963;0.010462000768841951;0.007909906930573243;0.00605567047002085;0.024918891435588373;8;43;1;0.2159090909090909;0.3333333333333333;0.3333333333333333
82;0.3571428571428571;0.6696428571428571;0.08083976833976833;6.400542350459719;0.09407208683835952;0.007669744773888623;0.05514953576219507;0.008549600243974297;0.133874028433011;12;311;91;0.2596153846153846;0.38461538461538464;0.3793103448275862
84;0.15178571428571427;0.1607142857142857;0.00048262548262548253;7.022856728985765;0.0940720868383596;0.015279466641596918;0.00785213606939514;0.02694060835770612;0.007805780784804488;8;36;0;0.14285714285714285;0.0;0.25
151;0.14285714285714285;0.10714285714285714;0.07577220077220077;7.0269510298345965;0.09407208683835963;0.02715737389204612;0.016113385578451808;0.0010918448534631296;0.0081936044316891;9;9;13;0.3333333333333333;0.42727272727272725;0.4
161;0.15178571428571427;0.20535714285714285;0.028233590733590733;7.000742554259257;0.09407208683835963;0.015716801007085116;0.007864837762374167;0.0076440980549966064;0.004389122992829433;11;36;0;0.18333333333333335;0.29166666666666663;0.3333333333333333
157;0.2589285714285714;0.2589285714285714;0.06475225225225226;7.17310494091018;0.0940720868383597;0.009939897327801456;0.013120850499222474;0.007106061864980182;0.016554783013167342;9;102;9;0.2727272727272727;0.25;0.2727272727272727
56;0.17857142857142855;0.1607142857142857;0.004182754182754183;7.163864627157008;0.09407208683835963;0.016475575379198325;0.0085690154245082;0.01735554439234429;0.008812375163617927;9;38;0;0.0;0.16666666666666666;0.15384615384615385
166;0.03571428571428571;0.017857142857142856;0.0;6.4896892273785625;0.09407208683835966;0.01930173172013534;0.0026879330236799968;0.004071122034703019;0.0006674313329407392;4;2;0;0.0;0.5;0.5
24;0.07142857142857142;0.03571428571428571;0.0;6.815736245485571;0.09407208683835963;0.02784683556716569;0.0035128627470676827;0.00466547815298405;0.0048966874600272145;5;8;0;0.0;0.125;0.0
62;0.13392857142857142;0.08928571428571427;0.0;6.7635944400775;0.09407208683835963;0.029222971196026317;0.017334846448969692;0.008474797392455274;0.014429499190312431;8;29;0;0.25;0.375;0.3333333333333333
171;0.04464285714285714;0.026785714285714284;0.0;6.8910761477239015;0.09407208683835963;0.06704362774577426;0.003896546400864027;0.004139345797666819;0.002736353646313232;4;4;0;1.0;0.25;0.6666666666666666
71;0.19642857142857145;0.2410714285714285;0.02968146718146718;7.172606928675879;0.0940720868383596;0.016881590701753442;0.006676413569771196;0.015994569171491512;0.008494207526302382;12;56;4;0.2;0.07142857142857142;0.20714285714285713
140;0.21428571428571427;0.2321428571428571;0.12475868725868725;7.042102858862531;0.09407208683835963;0.011611236942095943;0.010641898516048274;0.013760997105907271;0.010152024521361307;10;69;1;0.3076923076923077;0.3;0.3765182186234818
148;0.14285714285714285;0.026785714285714284;0.01681145431145431;7.190057412194058;0.09407208683835963;0.017608437391388173;0.00779050626666277;0.013016400675791821;0.003976734469596971;7;11;1;0.5;0.3333333333333333;0.3333333333333333
53;0.13392857142857142;0.04464285714285714;0.0;7.072569598602773;0.09407208683835963;0.022111451103268908;0.005357410373848954;0.01283710906500312;0.00433935202993788;9;13;0;0.0;0.1;0.0
16;0.11607142857142855;0.1607142857142857;0.05405405405405405;7.00601483125278;0.09407208683835963;0.01653803034032121;0.005150053367441404;0.011977384511912343;0.004259425114192985;7;36;1;0.225;0.0;0.14285714285714285
93;0.17857142857142855;0.05357142857142857;0.0;7.197717622551938;0.09407208683835963;0.029971797885461494;0.014295581497342188;0.024127563478771392;0.015370861959226519;8;30;2;0.0;0.4;0.4
177;0.08928571428571427;0.07142857142857142;0.008285070785070785;6.964056047953196;0.09407208683835966;0.05427180751549979;0.012067575227010487;0.0030348417834454105;0.0014857288864678884;9;3;9;0.5;0.3333333333333333;0.3333333333333333
147;0.1607142857142857;0.11607142857142855;0.0;7.105960266257812;0.09407208683835963;0.027396594166400043;0.010412782245819804;0.01930821763960304;0.011125736934533037;12;18;0;0.2;0.3333333333333333;0.3333333333333333
46;0.1607142857142857;0.125;0.0;7.154542851988981;0.09407208683835967;0.019082416325094456;0.005813862723534072;0.01894802314707321;0.005483643007493875;9;30;2;0.0;0.0;0.16666666666666666
139;0.08035714285714285;0.08928571428571427;0.0;7.181360395887668;0.09407208683835966;0.020654143375205696;0.0033525199746063422;0.01099736156401033;0.001911952279509844;7;9;0;0.0;0.0;0.08333333333333333
57;0.11607142857142855;0.08035714285714285;0.0;7.042785009293063;0.09407208683835966;0.024995171216783692;0.0045835715944886465;0.004989474665102878;0.003234031657207968;11;10;1;0.3333333333333333;0.30952380952380953;0.375
170;0.0625;0.03571428571428571;0.0;7.130561330956508;0.09407208683835963;0.06314314007204448;0.004055074874991093;0.0010609647898100173;0.0006155882394763264;8;3;0;0.0;0.5;0.5
126;0.3035714285714285;0.2857142857142857;0.2549066924066924;7.159968590909704;0.09407208683835966;0.01338798732700802;0.031986310809673714;0.006361840826178308;0.04138363968812514;9;110;50;0.5;0.3333333333333333;0.5
78;0.20535714285714285;0.26785714285714285;0.02638352638352638;7.023004456735469;0.09407208683835973;0.014088938396011337;0.02018918308130729;0.01973699698214877;0.022531601049786174;11;69;24;0.303030303030303;0.275;0.2857142857142857
103;0.08035714285714285;0.07142857142857142;0.0;7.046436353279558;0.09407208683835966;0.0675006905174237;0.008741952723780777;0.000820718542499154;0.0013055532173635131;9;3;0;0.5;0.3333333333333333;0.5
176;0.11607142857142855;0.09821428571428573;0.0;7.00923037907604;0.09407208683835963;0.024847102384084118;0.010431047365228076;0.008797534562113433;0.007584073484227511;8;20;0;0.07142857142857142;0.3333333333333333;0.3666666666666667
97;0.0625;0.03571428571428571;0.0;6.4757757943732415;0.09407208683835963;0.030718359463593782;0.0033334270873686712;0.003435848595447441;0.0026425310444363474;5;4;0;0.0;0.5;0.3333333333333333
173;0.07142857142857142;0.017857142857142856;0.0;7.113399666342152;0.09407208683835967;0.03633604556411767;0.0046667815628480495;0.045563030622466034;0.003526911322779408;7;4;2;0.0;0.2;0.2
81;0.05357142857142857;0.03571428571428571;0.0;6.8854881168484185;0.09407208683835963;0.06040373807952343;0.0034859716742090176;0.005525274202417549;0.0015427697353210849;6;3;0;0.5;0.5;0.41666666666666663
127;0.08928571428571427;0.026785714285714284;0.0;7.163750331314974;0.09407208683835966;0.04431493115954768;0.009118580528908007;0.006724476128228431;0.01148520273543106;8;5;0;0.0;0.5;0.5
101;0.10714285714285714;0.11607142857142855;0.008848133848133847;7.153896518288509;0.09407208683835966;0.03921038706933276;0.007548221588316717;0.010493757346378084;0.007298712937370501;8;12;0;0.0;0.25;0.17045454545454547
47;0.11607142857142855;0.026785714285714284;0.008928571428571428;6.964795561468708;0.09407208683835963;0.04286481291398018;0.010487178336026168;0.011468427764385407;0.006575035369464055;8;12;0;0.5;0.3333333333333333;0.3333333333333333
70;0.10714285714285714;0.125;0.0;7.053695886754003;0.09407208683835966;0.024472634117801897;0.005050081589641498;0.014543705488995353;0.0063754010649737704;10;14;0;0.14285714285714285;0.0;0.25
4;0.16964285714285712;0.21428571428571427;0.023085585585585586;6.925849176321052;0.0940720868383596;0.012554182240441743;0.012260278737869092;0.012185719216110112;0.013466075116070916;10;46;0;0.3333333333333333;0.3333333333333333;0.35714285714285715
125;0.0625;0.04464285714285714;0.0;7.060496520273545;0.09407208683835963;0.03069524595556583;0.003216394305303429;0.002227962437537056;0.0019909258733232077;6;8;0;0.16666666666666666;0.0;0.0
83;0.09821428571428573;0.0625;0.0076415701415701405;7.096546318444107;0.09407208683835963;0.01972201731017293;0.004870275117107601;0.02574092350754004;0.004382661141383544;6;12;0;0.25;0.25;0.3333333333333333
6;0.1875;0.16964285714285712;0.037001287001287;7.062313263078875;0.0940720868383596;0.013560984823891531;0.010387672191619485;0.016155150213061582;0.008788744607838335;8;38;0;0.3205128205128205;0.2;0.2
7;0.08928571428571427;0.08928571428571427;0.02638352638352638;7.172416398531087;0.0940720868383596;0.025137760606886383;0.005822104411165452;0.004207872797355564;0.0068722494151841436;6;14;0;0.2;0.29166666666666663;0.3333333333333333
59;0.08928571428571427;0.05357142857142857;0.001126126126126126;7.077649281480392;0.09407208683835966;0.035501105038640964;0.00488523045172389;0.00764297227260683;0.002781450734773952;6;6;0;0.26666666666666666;0.0;0.29166666666666663
154;0.05357142857142857;0.04464285714285714;0.0;7.016620606159066;0.09407208683835963;0.04199574472780139;0.002829383837218549;0.011874172637848185;0.0012934113265986758;8;2;0;0.0;0.0;0.0
19;0.0625;0.03571428571428571;0.0;7.247879610377782;0.09407208683835963;0.02365873017422699;0.00458961158477781;0.002434752549844543;0.01218855206028732;5;8;0;0.0;0.0;0.16666666666666666
92;0.07142857142857142;0.11607142857142855;0.042792792792792786;7.030660088965687;0.09407208683835966;0.022556110608882424;0.003891602180678121;0.01042625021889353;0.002547875849936888;8;9;9;0.5;0.25;0.5
3;0.03571428571428571;0.026785714285714284;0.0;6.488514330836297;0.09407208683835963;0.049534032715732285;0.0026382753300842306;0.005052052847246297;0.002046360161427611;5;3;0;0.0;0.25;0.25
116;0.11607142857142855;0.14285714285714285;0.010296010296010296;7.170513485796157;0.09407208683835967;0.014869216816534346;0.004590714080418507;0.0056299882627900005;0.005192982156004763;7;29;0;0.375;0.0;0.08333333333333333
10;0.14285714285714285;0.04464285714285714;0.008928571428571428;7.262098798121422;0.09407208683835966;0.017810629931088562;0.006268160713501491;0.00274485203036216;0.008792720390141453;8;17;0;0.25;0.25;0.25
122;0.08035714285714285;0.0625;8.043758043758043e-05;7.064200575528682;0.09407208683835963;0.05138987664072097;0.009313825937017912;0.0008834155257206994;0.0010079311448723946;9;3;0;0.5;0.5;0.6666666666666666
119;0.08035714285714285;0.04464285714285714;0.0;7.049933428555753;0.09407208683835963;0.04528243756696298;0.007183790553260655;0.01023097668076216;0.00677150192144484;6;9;0;0.0;0.3333333333333333;0.3333333333333333
86;0.07142857142857142;0.03571428571428571;0.0;6.969166763374235;0.09407208683835966;0.03127058536919621;0.0063814841246507435;0.0017876941198761863;0.0016573170540338286;6;4;4;0.75;0.3333333333333333;0.3333333333333333
64;0.08035714285714285;0.03571428571428571;0.0;7.0768664763726425;0.09407208683835963;0.033010723228569905;0.004756956022381367;0.0014214801038998368;0.003416637537120021;6;11;0;0.0;0.0;0.0
129;0.10714285714285714;0.04464285714285714;0.0;7.242954854431626;0.09407208683835966;0.021297450466051356;0.005180991831626472;0.005147321171256089;0.002515181841498037;7;9;0;0.0;0.2;0.3333333333333333
49;0.10714285714285714;0.03571428571428571;0.0;7.144673399544455;0.09407208683835966;0.025418066611318527;0.006996963405411766;0.019760393564074857;0.010785298355548409;7;14;0;0.5;0.16666666666666666;0.08333333333333333
149;0.10714285714285714;0.008928571428571428;0.0;7.494274987119117;0.09407208683835963;0.028540672234337525;0.005172975577602054;0.0045616916472861575;0.004302299083793096;6;17;0;0.0;0.25;0.2
32;0.10714285714285714;0.08035714285714285;0.006676319176319175;7.011095101505402;0.09407208683835967;0.019061783909957667;0.010997516829389826;0.0009321138665575793;0.004308457665116871;7;14;0;0.75;0.225;0.3484848484848485
162;0.026785714285714284;0.026785714285714284;0.0;6.769464495861204;0.09407208683835963;0.033217885170516576;0.0023882101217625475;0.006698793383472963;0.0008988965905224123;4;3;0;1.0;1.0;0.5
77;0.03571428571428571;0.026785714285714284;0.0;6.98301908063909;0.09407208683835963;0.12637548772992202;0.0046362030584182175;0.001230033539231481;0.000558243060551342;5;1;0;0.16666666666666666;0.5;0.5
23;0.13392857142857142;0.08035714285714285;0.0001608751608751609;7.067697697021289;0.09407208683835963;0.030189985702325582;0.0068559719488334855;0.0022977915324306547;0.003153730116021268;9;13;1;0.3;0.25;0.29166666666666663
41;0.07142857142857142;0.0625;0.013513513513513513;6.906093239523103;0.09407208683835963;0.02963844411637935;0.005434749515421809;0.006789312190331122;0.006124342040655527;6;7;0;0.6666666666666666;0.3333333333333333;0.4
48;0.017857142857142856;0.05357142857142857;0.0;5.1986765744575285;0.09407208683835963;0.07679609615937726;0.002189794609188772;0.0004854625184788561;0.00014178606779478235;5;3;5;0.25;0.75;0.5
79;0.10714285714285714;0.11607142857142855;0.12194337194337194;7.236871210457507;0.09407208683835966;0.009821072159175244;0.010653798669711756;0.0005891831782972603;0.0037636409397048135;6;15;0;0.3333333333333333;0.0;0.26666666666666666
44;0.04464285714285714;0.04464285714285714;0.008928571428571428;6.932444974016257;0.09407208683835963;0.04167693415318853;0.00560543219315225;0.0012751267006582251;0.0007810281701149782;5;3;0;0.25;0.5;0.5
13;0.05357142857142857;0.08035714285714285;0.010537323037323037;6.732084432940664;0.09407208683835966;0.07316242624840832;0.010246570901983741;0.0004719959417058835;0.00206954551180845;5;8;1;0.5;0.45;0.6
30;0.05357142857142857;0.0625;0.013111325611325612;6.82032952757884;0.09407208683835963;0.045760158613812746;0.006752449543212918;0.0008853951005735191;0.0008697160098179259;5;8;0;0.3666666666666667;0.5833333333333333;0.45
131;0.0625;0.008928571428571428;0.0;7.2851382051018785;0.09407208683835963;0.06631403931350144;0.0026386492204739428;0.0009417528373214627;0.0004130343599002522;5;4;2;1.0;0.0;0.08333333333333333
152;0.026785714285714284;0.026785714285714284;0.0;6.799142387644984;0.09407208683835963;0.03922190134499587;0.0020518657312128975;0.00028284082860898787;0.00015758438922395033;4;2;0;0.3333333333333333;0.0;0.0
91;0.0625;0.09821428571428573;0.02228120978120978;6.259258208626137;0.09407208683835966;0.054214243127242635;0.00725123381537596;0.001057334409165783;0.0009193431087120973;5;10;0;0.4777777777777778;0.3333333333333333;0.45
142;0.03571428571428571;0.03571428571428571;0.0;6.830879683235037;0.09407208683835963;0.09614867848101176;0.0031393841221120764;0.0009093865964774828;0.00025209098058000566;5;3;2;0.0;0.5;0.5
76;0.0625;0.04464285714285714;0.0;7.073702186090743;0.09407208683835963;0.035719728654053096;0.0039346896736263725;0.0019520845111972015;0.001936265012419194;6;11;0;0.125;0.0;0.0
55;0.03571428571428571;0.03571428571428571;0.0001608751608751609;4.784056884056282;0.09407208683835963;0.1680896959445052;0.004696151911067005;0.000712515216359608;0.0003634911894794114;5;2;2;0.5;0.5;0.3333333333333333
54;0.05357142857142857;0.008928571428571428;0.0;7.332029711856741;0.09407208683835966;0.02769375682899073;0.002832770862524616;0.017786617116574314;0.002775608539369377;5;4;0;0.0;0.0;0.0
159;0.13392857142857142;0.09821428571428573;0.0;6.871925839719284;0.09407208683835966;0.021343747517388656;0.0075801988462917;0.018977026922321324;0.010781110936490815;9;16;0;0.17045454545454547;0.08333333333333333;0.05
1;0.11607142857142855;0.0625;8.043758043758043e-05;6.9230148214600185;0.09407208683835967;0.03078182637457869;0.005782079475822911;0.017459719493543236;0.009533636413360606;9;8;0;0.3333333333333333;0.0;0.4
144;0.017857142857142856;0.008928571428571428;0.0;7.500933382986349;0.09407208683835963;0.0417503128867989;0.0015550796131196616;0.010363547518796059;0.00020474553259862692;4;1;0;0.0;0.0;0.0
89;0.14285714285714285;0.15178571428571427;0.009330759330759329;7.133554729010072;0.09407208683835963;0.018037439535646564;0.009931572163728506;0.013866618856547629;0.011367621015422257;9;47;0;0.2727272727272727;0.16666666666666666;0.30419580419580416
40;0.026785714285714284;0.008928571428571428;0.0;7.319277119522804;0.09407208683835966;0.01849757990120857;0.008118365842458791;0.001712655997851908;0.00053644415040215;4;1;1;0.0;0.75;0.75
43;0.09821428571428573;0.08928571428571427;0.0;7.0717490052431025;0.09407208683835966;0.044158017446801534;0.005935874837633186;0.015413210942640298;0.006747476892344401;8;10;0;0.3;0.3055555555555556;0.34090909090909094
45;0.08928571428571427;0.04464285714285714;0.0;7.092221041771133;0.09407208683835963;0.028808163156737357;0.005002245655295558;0.004693474044161075;0.003763367512597398;6;10;0;0.225;0.1;0.18253968253968253
136;0.0625;0.10714285714285714;0.0030566280566280564;6.882471345130218;0.09407208683835963;0.034685788324967284;0.0061037057676782466;0.009988477330326026;0.004359391138100787;8;10;0;0.36363636363636365;0.5;0.4642857142857143
182;0.026785714285714284;0.03571428571428571;0.0;6.475475955588955;0.09407208683835966;0.047043310820332834;0.00168122561135196;0.006449712468997879;0.0002467172940546072;3;6;0;0.25;0.5;0.5
85;0.08928571428571427;0.05357142857142857;0.0;7.1542339531053445;0.09407208683835963;0.018779784861656688;0.0035522587150010228;0.004566700110925115;0.003956785565960045;7;13;0;0.0;0.18333333333333335;0.17142857142857143
133;0.16964285714285712;0.19642857142857145;0.0888030888030888;7.220566833358059;0.0940720868383597;0.011249810524358429;0.006970095098725131;0.018304213787527016;0.004621490266044347;10;35;5;0.3333333333333333;0.041666666666666664;0.4117647058823529
14;0.017857142857142856;0.008928571428571428;0.0;7.102960371822713;0.09407208683835963;0.07651245283095967;0.001474114295990864;0.0113394156245755;0.00014602538617625302;3;1;0;0.0;0.5;0.5
172;0.08928571428571427;0.07142857142857142;0.0;7.004038449166143;0.09407208683835967;0.02527141785050047;0.003499775342678882;0.008491622967736388;0.0034965118336674787;6;7;0;0.2857142857142857;0.4;0.4166666666666667
174;0.04464285714285714;0.03571428571428571;0.0;7.097339822275694;0.09407208683835963;0.04257336325047088;0.003503777967601377;0.003504090613108377;0.0028915523683459626;5;5;0;0.75;0.5;0.5
31;0.017857142857142856;0.017857142857142856;0.0;7.096083448445742;0.09407208683835963;0.14868566380358855;0.0015539511594629555;0.002862903759707148;1.8656638910998013e-05;4;1;0;0.0;0.5;0.5
